asset_id,path,filename,catalog_category,catalog_subcategory,width,height,alpha_bbox_width,alpha_bbox_height,transparent_pixel_percentage,candidate_pools,file_exists,reason_included
pvg_foreground_tall_fence2_6_c3edaeaf,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Fence2_6.png,Fence2_6.png,FOREGROUND_TALL,industrial_prop,213,286,212,284,54.51,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_foreground_tall_fence2_7_177627e0,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Fence2_7.png,Fence2_7.png,FOREGROUND_TALL,industrial_prop,224,311,219,309,55.89,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_foreground_tall_fence2_8_7aeaa6a3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Fence2_8.png,Fence2_8.png,FOREGROUND_TALL,industrial_prop,214,309,207,308,57.32,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_tileset_atlas_floor1_1_56c9f0e3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Floor1_1.png,Floor1_1.png,TILESET_ATLAS,atlas_or_large_sheet,740,424,729,413,4.51,"[""A_PRIMARY_ATLAS"", ""B_HIGH_VALUE_PAINT""]",True,"A_PRIMARY_ATLAS, B_HIGH_VALUE_PAINT"
pvg_tileset_atlas_floor1_2_ff55e623,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Floor1_2.png,Floor1_2.png,TILESET_ATLAS,atlas_or_large_sheet,585,531,574,520,4.1,"[""A_PRIMARY_ATLAS"", ""B_HIGH_VALUE_PAINT""]",True,"A_PRIMARY_ATLAS, B_HIGH_VALUE_PAINT"
pvg_tileset_atlas_floor1_3_31f2a68e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Floor1_3.png,Floor1_3.png,TILESET_ATLAS,atlas_or_large_sheet,921,656,919,654,50.37,"[""A_PRIMARY_ATLAS"", ""B_HIGH_VALUE_PAINT""]",True,"A_PRIMARY_ATLAS, B_HIGH_VALUE_PAINT"
pvg_tileset_atlas_floor1_4_5de90a48,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Floor1_4.png,Floor1_4.png,TILESET_ATLAS,atlas_or_large_sheet,919,657,917,656,50.22,"[""A_PRIMARY_ATLAS"", ""B_HIGH_VALUE_PAINT""]",True,"A_PRIMARY_ATLAS, B_HIGH_VALUE_PAINT"
pvg_floor_patch_floormat1_1_5af4a668,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/FloorMat1_1.png,FloorMat1_1.png,FLOOR_PATCH,floor_patch_or_mat,49,45,45,45,19.5,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_floor_diamond_floormat1_2_54ca4d73,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/FloorMat1_2.png,FloorMat1_2.png,FLOOR_DIAMOND,diamond_floor_or_mat,67,37,62,32,28.4,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_floor_patch_floormat1_3_96cd7b74,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/FloorMat1_3.png,FloorMat1_3.png,FLOOR_PATCH,floor_patch_or_mat,49,48,45,44,24.74,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_floor_diamond_floormat1_4_3156da42,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/FloorMat1_4.png,FloorMat1_4.png,FLOOR_DIAMOND,diamond_floor_or_mat,63,36,62,34,21.25,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_floor_patch_floormat1_5_4b1021d3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/FloorMat1_5.png,FloorMat1_5.png,FLOOR_PATCH,floor_patch_or_mat,74,53,69,50,54.44,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_floor_patch_floormat1_6_c3cd6605,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/FloorMat1_6.png,FloorMat1_6.png,FLOOR_PATCH,floor_patch_or_mat,71,52,69,51,51.3,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_floor_patch_floormat1_7_5e5c97c8,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/FloorMat1_7.png,FloorMat1_7.png,FLOOR_PATCH,floor_patch_or_mat,70,50,69,49,49.17,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_floor_patch_floormat1_8_adaa4635,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/FloorMat1_8.png,FloorMat1_8.png,FLOOR_PATCH,floor_patch_or_mat,71,51,70,49,50.76,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_fx_decal_garbage1_1_6b7f18da,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Garbage1_1.png,Garbage1_1.png,FX_DECAL,decal_clutter,123,88,121,87,35.61,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbage1_2_f4ba8342,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Garbage1_2.png,Garbage1_2.png,FX_DECAL,decal_clutter,93,106,91,102,40.87,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbage1_3_f1776c04,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Garbage1_3.png,Garbage1_3.png,FX_DECAL,decal_clutter,127,69,121,67,41.95,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbage1_4_d4013d9c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Garbage1_4.png,Garbage1_4.png,FX_DECAL,decal_clutter,96,98,94,97,39.9,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbage1_5_a32117b9,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Garbage1_5.png,Garbage1_5.png,FX_DECAL,decal_clutter,105,102,104,100,40.55,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbage1_6_e92a6917,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Garbage1_6.png,Garbage1_6.png,FX_DECAL,decal_clutter,108,88,106,87,30.85,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbage1_7_c4aec067,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Garbage1_7.png,Garbage1_7.png,FX_DECAL,decal_clutter,106,86,102,84,42.52,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbage1_8_4b2cc6b7,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Garbage1_8.png,Garbage1_8.png,FX_DECAL,decal_clutter,109,79,104,75,38.35,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag1_1_66982e6c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag1_1.png,GarbageBag1_1.png,FX_DECAL,decal_clutter,32,33,31,32,33.81,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag1_2_9d76f0f1,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag1_2.png,GarbageBag1_2.png,FX_DECAL,decal_clutter,31,34,30,32,34.91,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag1_3_7d17e225,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag1_3.png,GarbageBag1_3.png,FX_DECAL,decal_clutter,32,34,30,34,34.28,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag1_4_8dd115c3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag1_4.png,GarbageBag1_4.png,FX_DECAL,decal_clutter,33,35,30,33,40.35,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag1_5_4137035c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag1_5.png,GarbageBag1_5.png,FX_DECAL,decal_clutter,34,33,32,33,35.29,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag1_6_9aeca1a0,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag1_6.png,GarbageBag1_6.png,FX_DECAL,decal_clutter,31,35,29,32,39.35,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag1_7_45345021,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag1_7.png,GarbageBag1_7.png,FX_DECAL,decal_clutter,31,34,29,32,33.97,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag1_8_6301ed2a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag1_8.png,GarbageBag1_8.png,FX_DECAL,decal_clutter,33,35,32,33,38.7,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag2_1_84845738,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag2_1.png,GarbageBag2_1.png,FX_DECAL,decal_clutter,40,42,38,40,37.02,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag2_2_9ed4f84c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag2_2.png,GarbageBag2_2.png,FX_DECAL,decal_clutter,37,43,36,39,38.53,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag2_3_3c5b67cd,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag2_3.png,GarbageBag2_3.png,FX_DECAL,decal_clutter,40,40,39,40,31.88,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag2_4_80484948,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag2_4.png,GarbageBag2_4.png,FX_DECAL,decal_clutter,37,41,36,40,30.65,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag2_5_5fa5a52f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag2_5.png,GarbageBag2_5.png,FX_DECAL,decal_clutter,38,41,38,40,34.27,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag2_6_d8b04b85,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag2_6.png,GarbageBag2_6.png,FX_DECAL,decal_clutter,39,42,37,41,34.49,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag2_7_ce83b97d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag2_7.png,GarbageBag2_7.png,FX_DECAL,decal_clutter,40,40,38,39,34.25,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag2_8_175ee688,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag2_8.png,GarbageBag2_8.png,FX_DECAL,decal_clutter,39,42,37,40,37.48,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag3_1_e24e63ef,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag3_1.png,GarbageBag3_1.png,FX_DECAL,decal_clutter,40,38,37,36,37.57,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag3_2_ed6af3fb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag3_2.png,GarbageBag3_2.png,FX_DECAL,decal_clutter,41,38,40,36,33.76,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag3_3_f6a0ccb1,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag3_3.png,GarbageBag3_3.png,FX_DECAL,decal_clutter,38,38,37,36,30.68,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag3_4_383895fb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag3_4.png,GarbageBag3_4.png,FX_DECAL,decal_clutter,41,39,40,37,36.96,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag3_5_2d80c38f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag3_5.png,GarbageBag3_5.png,FX_DECAL,decal_clutter,41,40,39,34,39.09,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag3_6_c8fab0ae,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag3_6.png,GarbageBag3_6.png,FX_DECAL,decal_clutter,39,38,39,37,33.4,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag3_7_2df87a32,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag3_7.png,GarbageBag3_7.png,FX_DECAL,decal_clutter,39,38,38,36,34.82,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag3_8_f349a660,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag3_8.png,GarbageBag3_8.png,FX_DECAL,decal_clutter,42,39,39,37,37.97,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag4_1_db507402,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag4_1.png,GarbageBag4_1.png,FX_DECAL,decal_clutter,28,39,27,34,29.49,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag4_2_c33d6123,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag4_2.png,GarbageBag4_2.png,FX_DECAL,decal_clutter,30,38,28,34,31.49,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag4_3_763ad8bd,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag4_3.png,GarbageBag4_3.png,FX_DECAL,decal_clutter,30,39,28,35,34.96,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag4_4_0bc04239,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag4_4.png,GarbageBag4_4.png,FX_DECAL,decal_clutter,31,38,29,34,33.62,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag4_5_025c51f4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag4_5.png,GarbageBag4_5.png,FX_DECAL,decal_clutter,35,40,33,37,42.0,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag4_6_c7a61d4d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag4_6.png,GarbageBag4_6.png,FX_DECAL,decal_clutter,34,39,32,37,40.42,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag4_7_6346af8d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag4_7.png,GarbageBag4_7.png,FX_DECAL,decal_clutter,33,39,32,37,37.37,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag4_8_9cc75784,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag4_8.png,GarbageBag4_8.png,FX_DECAL,decal_clutter,34,39,32,36,38.54,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag5_1_08bec291,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag5_1.png,GarbageBag5_1.png,FX_DECAL,decal_clutter,28,33,26,28,36.15,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag5_2_baefe092,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag5_2.png,GarbageBag5_2.png,FX_DECAL,decal_clutter,30,34,28,29,37.75,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag5_3_5fe52774,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag5_3.png,GarbageBag5_3.png,FX_DECAL,decal_clutter,27,34,26,29,38.89,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag5_4_d5db03cd,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag5_4.png,GarbageBag5_4.png,FX_DECAL,decal_clutter,30,30,28,26,36.89,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag5_5_953efb31,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag5_5.png,GarbageBag5_5.png,FX_DECAL,decal_clutter,30,34,28,31,40.29,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag5_6_98d7dada,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag5_6.png,GarbageBag5_6.png,FX_DECAL,decal_clutter,30,32,29,29,40.1,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag5_7_ca7ac91e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag5_7.png,GarbageBag5_7.png,FX_DECAL,decal_clutter,30,34,29,30,40.69,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag5_8_a5d3e65d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag5_8.png,GarbageBag5_8.png,FX_DECAL,decal_clutter,29,33,28,29,40.96,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag6_1_a4f887a5,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag6_1.png,GarbageBag6_1.png,FX_DECAL,decal_clutter,28,31,27,27,38.59,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag6_2_b4403620,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag6_2.png,GarbageBag6_2.png,FX_DECAL,decal_clutter,28,31,28,28,33.99,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag6_3_76faa361,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag6_3.png,GarbageBag6_3.png,FX_DECAL,decal_clutter,28,34,26,31,39.08,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag6_4_04d25e0b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag6_4.png,GarbageBag6_4.png,FX_DECAL,decal_clutter,27,32,26,29,37.5,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag6_5_472b670f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag6_5.png,GarbageBag6_5.png,FX_DECAL,decal_clutter,31,30,30,26,39.14,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag6_6_fd81fbd0,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag6_6.png,GarbageBag6_6.png,FX_DECAL,decal_clutter,29,31,28,28,40.27,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag6_7_397179fb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag6_7.png,GarbageBag6_7.png,FX_DECAL,decal_clutter,30,34,28,30,43.04,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebag6_8_9b07960a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBag6_8.png,GarbageBag6_8.png,FX_DECAL,decal_clutter,30,33,30,29,38.79,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebin1_1_e74967c6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBin1_1.png,GarbageBin1_1.png,FX_DECAL,decal_clutter,46,58,42,57,26.99,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebin1_2_07274ea1,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBin1_2.png,GarbageBin1_2.png,FX_DECAL,decal_clutter,67,57,65,53,28.96,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebin1_3_f59eedd4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBin1_3.png,GarbageBin1_3.png,FX_DECAL,decal_clutter,46,72,42,66,28.14,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebin1_4_efd69594,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBin1_4.png,GarbageBin1_4.png,FX_DECAL,decal_clutter,65,57,59,53,32.23,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebin1_5_b727c923,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBin1_5.png,GarbageBin1_5.png,FX_DECAL,decal_clutter,67,62,66,61,46.53,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebin1_6_764d54bf,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBin1_6.png,GarbageBin1_6.png,FX_DECAL,decal_clutter,67,63,60,62,46.79,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebin1_7_351ac269,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBin1_7.png,GarbageBin1_7.png,FX_DECAL,decal_clutter,67,67,65,66,39.63,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_fx_decal_garbagebin1_8_aba9e596,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/GarbageBin1_8.png,GarbageBin1_8.png,FX_DECAL,decal_clutter,66,70,61,65,43.85,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
