asset_id,path,filename,parent_folder,top_level_pack_folder,pack,width,height,aspect_ratio,has_alpha,alpha_bbox_min_x,alpha_bbox_min_y,alpha_bbox_max_x,alpha_bbox_max_y,alpha_bbox_width,alpha_bbox_height,alpha_bbox_aspect_ratio,transparent_pixel_percentage,coverage_percentage,corner_transparency_pattern,filename_keyword_tags,inferred_category,inferred_subcategory,confidence_score,recommended_placement_method,recommended_target_layer,recommended_z_index,recommended_snap_mode,recommended_use_hideout,recommended_use_taco_bell,candidate_tilemap_layer,candidate_sprite2d_stamping,likely_floor,likely_wall,likely_prop,likely_tall_foreground,likely_lighting_neon,likely_character_asset,likely_ui_avoid,birthday_build_candidate,notes
pvg_tileset_atlas_ground_largestreetchunk1_8_b9fb2e93,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Ground_LargeStreetChunk1_8.png,Ground_LargeStreetChunk1_8.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,4097,2904,1.4108,True,1,4,4095,2900,4095,2897,1.4135,51.61,48.39,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""8"", ""chunk1"", ""ground"", ""large"", ""street""]",TILESET_ATLAS,atlas_or_large_sheet,0.65,TileMapLayer,FloorLayer,-300,free_visual,maybe,maybe,True,False,False,False,False,False,False,False,False,False,Large or atlas-like image; use only after visual subset review.
pvg_tileset_atlas_ground_tile_cybercitycore_1_89baf8ab,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Ground_Tile_CyberCityCore_1.png,Ground_Tile_CyberCityCore_1.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,512,512,1.0,True,0,0,511,511,512,512,1.0,0.0,100.0,"{""top_left"": 0.0, ""top_right"": 0.0, ""bottom_left"": 0.0, ""bottom_right"": 0.0}","[""1"", ""city"", ""core"", ""cyber"", ""ground"", ""tile""]",TILESET_ATLAS,atlas_or_large_sheet,0.65,TileMapLayer,FloorLayer,-300,free_visual,maybe,maybe,True,False,False,False,False,False,False,False,False,False,Large or atlas-like image; use only after visual subset review.
pvg_tileset_atlas_ground_tile_cybercitycore_2_d06942e6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Ground_Tile_CyberCityCore_2.png,Ground_Tile_CyberCityCore_2.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,512,512,1.0,True,0,0,511,511,512,512,1.0,0.0,100.0,"{""top_left"": 0.0, ""top_right"": 0.0, ""bottom_left"": 0.0, ""bottom_right"": 0.0}","[""2"", ""city"", ""core"", ""cyber"", ""ground"", ""tile""]",TILESET_ATLAS,atlas_or_large_sheet,0.65,TileMapLayer,FloorLayer,-300,free_visual,maybe,maybe,True,False,False,False,False,False,False,False,False,False,Large or atlas-like image; use only after visual subset review.
pvg_tileset_atlas_ground_tile_cybercitycore_3_bcc0d928,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Ground_Tile_CyberCityCore_3.png,Ground_Tile_CyberCityCore_3.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,512,512,1.0,True,0,0,511,511,512,512,1.0,0.0,100.0,"{""top_left"": 0.0, ""top_right"": 0.0, ""bottom_left"": 0.0, ""bottom_right"": 0.0}","[""3"", ""city"", ""core"", ""cyber"", ""ground"", ""tile""]",TILESET_ATLAS,atlas_or_large_sheet,0.65,TileMapLayer,FloorLayer,-300,free_visual,maybe,maybe,True,False,False,False,False,False,False,False,False,False,Large or atlas-like image; use only after visual subset review.
pvg_tileset_atlas_ground_tile_cybercitycore_4_5593c9a9,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Ground_Tile_CyberCityCore_4.png,Ground_Tile_CyberCityCore_4.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,512,512,1.0,True,0,0,511,511,512,512,1.0,0.0,100.0,"{""top_left"": 0.0, ""top_right"": 0.0, ""bottom_left"": 0.0, ""bottom_right"": 0.0}","[""4"", ""city"", ""core"", ""cyber"", ""ground"", ""tile""]",TILESET_ATLAS,atlas_or_large_sheet,0.65,TileMapLayer,FloorLayer,-300,free_visual,maybe,maybe,True,False,False,False,False,False,False,False,False,False,Large or atlas-like image; use only after visual subset review.
pvg_tileset_atlas_ground_tile_cybercitycore_5_ccfad468,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Ground_Tile_CyberCityCore_5.png,Ground_Tile_CyberCityCore_5.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,512,512,1.0,True,0,0,511,511,512,512,1.0,0.0,100.0,"{""top_left"": 0.0, ""top_right"": 0.0, ""bottom_left"": 0.0, ""bottom_right"": 0.0}","[""5"", ""city"", ""core"", ""cyber"", ""ground"", ""tile""]",TILESET_ATLAS,atlas_or_large_sheet,0.65,TileMapLayer,FloorLayer,-300,free_visual,maybe,maybe,True,False,False,False,False,False,False,False,False,False,Large or atlas-like image; use only after visual subset review.
pvg_tileset_atlas_ground_tile_cybercitycore_6_94baa2d3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Ground_Tile_CyberCityCore_6.png,Ground_Tile_CyberCityCore_6.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,512,512,1.0,True,0,0,511,511,512,512,1.0,0.0,100.0,"{""top_left"": 0.0, ""top_right"": 0.0, ""bottom_left"": 0.0, ""bottom_right"": 0.0}","[""6"", ""city"", ""core"", ""cyber"", ""ground"", ""tile""]",TILESET_ATLAS,atlas_or_large_sheet,0.65,TileMapLayer,FloorLayer,-300,free_visual,maybe,maybe,True,False,False,False,False,False,False,False,False,False,Large or atlas-like image; use only after visual subset review.
pvg_tileset_atlas_ground_tile_cybercitycore_7_edba4711,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Ground_Tile_CyberCityCore_7.png,Ground_Tile_CyberCityCore_7.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,512,512,1.0,True,0,0,511,511,512,512,1.0,0.0,100.0,"{""top_left"": 0.0, ""top_right"": 0.0, ""bottom_left"": 0.0, ""bottom_right"": 0.0}","[""7"", ""city"", ""core"", ""cyber"", ""ground"", ""tile""]",TILESET_ATLAS,atlas_or_large_sheet,0.65,TileMapLayer,FloorLayer,-300,free_visual,maybe,maybe,True,False,False,False,False,False,False,False,False,False,Large or atlas-like image; use only after visual subset review.
pvg_tileset_atlas_ground_tile_cybercitycore_8_778f030d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Ground_Tile_CyberCityCore_8.png,Ground_Tile_CyberCityCore_8.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,512,512,1.0,True,0,0,511,511,512,512,1.0,0.0,100.0,"{""top_left"": 0.0, ""top_right"": 0.0, ""bottom_left"": 0.0, ""bottom_right"": 0.0}","[""8"", ""city"", ""core"", ""cyber"", ""ground"", ""tile""]",TILESET_ATLAS,atlas_or_large_sheet,0.65,TileMapLayer,FloorLayer,-300,free_visual,maybe,maybe,True,False,False,False,False,False,False,False,False,False,Large or atlas-like image; use only after visual subset review.
pvg_tileset_atlas_ground_tile_cybercitycore_9_27063481,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Ground_Tile_CyberCityCore_9.png,Ground_Tile_CyberCityCore_9.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,512,512,1.0,True,0,0,511,511,512,512,1.0,0.0,100.0,"{""top_left"": 0.0, ""top_right"": 0.0, ""bottom_left"": 0.0, ""bottom_right"": 0.0}","[""9"", ""city"", ""core"", ""cyber"", ""ground"", ""tile""]",TILESET_ATLAS,atlas_or_large_sheet,0.65,TileMapLayer,FloorLayer,-300,free_visual,maybe,maybe,True,False,False,False,False,False,False,False,False,False,Large or atlas-like image; use only after visual subset review.
pvg_unknown_review_guitar1_1_68a4f03b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar1_1.png,Guitar1_1.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,43,81,0.5309,True,4,0,41,79,38,80,0.475,62.07,37.93,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.6562, ""bottom_right"": 1.0}","[""1"", ""guitar1""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar1_2_522255fb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar1_2.png,Guitar1_2.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,31,78,0.3974,True,3,3,29,76,27,74,0.3649,70.14,29.86,"{""top_left"": 0.6444, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 0.6667}","[""2"", ""guitar1""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar1_3_186c5980,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar1_3.png,Guitar1_3.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,38,63,0.6032,True,1,1,36,61,36,61,0.5902,58.06,41.94,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.2976, ""bottom_right"": 1.0}","[""3"", ""guitar1""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar1_4_c5837144,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar1_4.png,Guitar1_4.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,47,72,0.6528,True,1,0,45,70,45,71,0.6338,74.02,25.98,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.4921, ""bottom_right"": 1.0}","[""4"", ""guitar1""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar1_5_39d83a4f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar1_5.png,Guitar1_5.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,36,84,0.4286,True,1,1,35,82,35,82,0.4268,62.73,37.27,"{""top_left"": 0.8839, ""top_right"": 1.0, ""bottom_left"": 0.7232, ""bottom_right"": 0.8482}","[""5"", ""guitar1""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar1_6_e54c3c74,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar1_6.png,Guitar1_6.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,51,82,0.622,True,1,1,49,80,49,80,0.6125,70.66,29.34,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.8812, ""bottom_right"": 1.0}","[""6"", ""guitar1""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar1_7_a1b72c52,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar1_7.png,Guitar1_7.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,36,70,0.5143,True,1,1,35,69,35,69,0.5072,67.78,32.22,"{""top_left"": 0.8571, ""top_right"": 1.0, ""bottom_left"": 0.9184, ""bottom_right"": 0.6429}","[""7"", ""guitar1""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar1_8_000f125a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar1_8.png,Guitar1_8.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,49,69,0.7101,True,1,1,47,67,47,67,0.7015,73.26,26.74,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.735, ""bottom_right"": 1.0}","[""8"", ""guitar1""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar2_1_8603e097,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar2_1.png,Guitar2_1.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,40,77,0.5195,True,1,0,39,75,39,76,0.5132,46.17,53.83,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.325, ""bottom_right"": 0.4833}","[""1"", ""guitar2""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar2_2_84fccc72,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar2_2.png,Guitar2_2.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,29,74,0.3919,True,1,1,25,72,25,72,0.3472,56.52,43.48,"{""top_left"": 0.3714, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""2"", ""guitar2""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar2_3_d023e762,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar2_3.png,Guitar2_3.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,45,59,0.7627,True,1,0,39,57,39,58,0.6724,52.92,47.08,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.2828, ""bottom_right"": 0.8081}","[""3"", ""guitar2""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar2_4_3a05ab89,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar2_4.png,Guitar2_4.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,42,74,0.5676,True,1,1,40,72,40,72,0.5556,60.71,39.29,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.2232, ""bottom_right"": 1.0}","[""4"", ""guitar2""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar2_5_6f7274f4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar2_5.png,Guitar2_5.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,36,78,0.4615,True,2,0,35,77,34,78,0.4359,47.86,52.14,"{""top_left"": 0.9143, ""top_right"": 1.0, ""bottom_left"": 0.6095, ""bottom_right"": 0.8952}","[""5"", ""guitar2""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar2_6_70ad6437,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar2_6.png,Guitar2_6.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,47,79,0.5949,True,1,1,46,77,46,77,0.5974,55.56,44.44,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.8444, ""bottom_right"": 1.0}","[""6"", ""guitar2""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar2_7_569fd900,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar2_7.png,Guitar2_7.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,36,67,0.5373,True,0,0,32,65,33,66,0.5,52.49,47.51,"{""top_left"": 0.6813, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 0.6264}","[""7"", ""guitar2""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar2_8_391676ad,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar2_8.png,Guitar2_8.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,50,67,0.7463,True,1,1,45,66,45,66,0.6818,63.85,36.15,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.3, ""bottom_right"": 1.0}","[""8"", ""guitar2""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar3_1_c16ddb4b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar3_1.png,Guitar3_1.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,41,65,0.6308,True,3,1,39,63,37,63,0.5873,56.74,43.26,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.6058, ""bottom_right"": 0.7981}","[""1"", ""guitar3""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar3_2_c61abb3b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar3_2.png,Guitar3_2.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,33,73,0.4521,True,2,1,31,70,30,70,0.4286,63.84,36.16,"{""top_left"": 0.881, ""top_right"": 1.0, ""bottom_left"": 0.7619, ""bottom_right"": 1.0}","[""2"", ""guitar3""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar3_3_d230e258,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar3_3.png,Guitar3_3.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,38,70,0.5429,True,1,1,37,66,37,66,0.5606,57.26,42.74,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.551, ""bottom_right"": 0.8571}","[""3"", ""guitar3""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar3_4_ff573d61,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar3_4.png,Guitar3_4.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,33,73,0.4521,True,1,1,30,69,30,69,0.4348,64.38,35.62,"{""top_left"": 0.5238, ""top_right"": 1.0, ""bottom_left"": 0.5238, ""bottom_right"": 1.0}","[""4"", ""guitar3""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar3_5_750ae927,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar3_5.png,Guitar3_5.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,37,69,0.5362,True,1,1,35,67,35,67,0.5224,58.36,41.64,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.4505, ""bottom_right"": 1.0}","[""5"", ""guitar3""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar3_6_5471865c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar3_6.png,Guitar3_6.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,37,70,0.5286,True,1,1,35,68,35,68,0.5147,56.64,43.36,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.8571, ""bottom_right"": 0.9592}","[""6"", ""guitar3""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar3_7_f28e7dd4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar3_7.png,Guitar3_7.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,43,71,0.6056,True,1,1,36,69,36,69,0.5217,63.45,36.55,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.8661, ""bottom_right"": 1.0}","[""7"", ""guitar3""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar3_8_b2549cf3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar3_8.png,Guitar3_8.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,37,71,0.5211,True,0,1,35,69,36,69,0.5217,60.22,39.78,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.3673, ""bottom_right"": 1.0}","[""8"", ""guitar3""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar4_1_2fa9572d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar4_1.png,Guitar4_1.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,41,62,0.6613,True,1,1,39,60,39,60,0.65,62.63,37.37,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.3854, ""bottom_right"": 0.8333}","[""1"", ""guitar4""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar4_2_1204c15f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar4_2.png,Guitar4_2.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,35,77,0.4545,True,3,4,33,75,31,72,0.4306,71.69,28.31,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.9714, ""bottom_right"": 1.0}","[""2"", ""guitar4""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar4_3_14deb889,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar4_3.png,Guitar4_3.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,38,68,0.5588,True,0,1,36,66,37,66,0.5606,61.88,38.12,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.6044, ""bottom_right"": 0.8462}","[""3"", ""guitar4""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar4_4_d8828231,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar4_4.png,Guitar4_4.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,33,72,0.4583,True,1,1,31,70,31,70,0.4429,72.1,27.9,"{""top_left"": 0.5714, ""top_right"": 1.0, ""bottom_left"": 0.6429, ""bottom_right"": 1.0}","[""4"", ""guitar4""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_unknown_review_guitar4_5_0610c722,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Guitar4_5.png,Guitar4_5.png,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,CyberCity_Core_Tiles_2,35,70,0.5,True,1,0,33,68,33,69,0.4783,63.06,36.94,"{""top_left"": 0.9184, ""top_right"": 1.0, ""bottom_left"": 0.3878, ""bottom_right"": 1.0}","[""5"", ""guitar4""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
